Pricing_index,Reward,Period_index,product_1_demand,product_2_demand,product_3_demand,resouce_1,resouce_2,constraint_0,constraint_1,constraint_2,c_1,c_2,use_price_index_1,use_price_index_2,use_price_index_3,use_infinite_price,alpha_k-1_n-1,alpha_k-1_n-2,alpha_k-1_n-3,alpha_k-2_n-1,alpha_k-2_n-2,alpha_k-2_n-3,alpha_k-3_n-1,alpha_k-3_n-2,alpha_k-3_n-3,beta_k-1_n-1,beta_k-1_n-2,beta_k-1_n-3,beta_k-2_n-1,beta_k-2_n-2,beta_k-2_n-3,beta_k-3_n-1,beta_k-3_n-2,beta_k-3_n-3,theta_k-1_n-1,theta_k-1_n-2,theta_k-1_n-3,theta_k-2_n-1,theta_k-2_n-2,theta_k-2_n-3,theta_k-3_n-1,theta_k-3_n-2,theta_k-3_n-3
1.0,15.0,53,1.0,0.0,1.0,9194.0,8823.0,0.5250581111164538,5.572371034082759,9.306962025316459,9.69831223628692,9.306962025316455,0.5250581111164538,0.0,0.0,0.4749418888835462,17.0,7.0,29.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,25.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,0.5302595017912227,0.15985157674768805,0.8488484823919863,0.03247010274973883,0.281773166368303,0.5068729174641817,0.24103321228557287,0.1637448521748477,0.17223808883882377
4.0,0.0,54,0.0,0.0,0.0,9180.0,8801.0,0.5030751427329235,5.558903360011789,9.293558606124604,9.69376979936642,9.293558606124604,0.5030751427329235,0.0,0.0,0.49692485726707647,18.0,7.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,26.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,0.5411704373507877,0.1365434266427875,0.9203419121809916,0.49225786911262354,0.6206576308676909,0.4574232296176561,0.9595866549937918,0.45883832184589185,0.18013309580446482
4.0,0.0,55,0.0,0.0,0.0,9180.0,8801.0,0.4589915718174448,5.522403000605308,9.30338266384778,9.704016913319238,9.30338266384778,0.4589915718174448,0.0,0.0,0.5410084281825551,18.0,7.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,26.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,0.5765415597581607,0.2694369399888111,0.9113124932755919,0.15077109161931934,0.8888753074243955,0.00942505367908622,0.5667844538147012,0.4312700239757086,0.3569739838221408
1.0,12.0,56,0.0,1.0,1.0,9180.0,8801.0,0.4554127981586245,5.3624724847667355,9.313227513227513,9.714285714285714,9.313227513227513,0.4554127981586245,0.0,0.0,0.5445872018413755,18.0,7.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,26.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,0.43959517386754976,0.39743203099886987,0.901887511783668,0.12380388092214573,0.4647076460350117,0.566292748938155,0.052595285890031554,0.07750601328740275,0.3485624617734471
1.0,15.0,57,1.0,0.0,1.0,9167.0,8776.0,0.48028292927328803,5.488750094307771,9.296610169491526,9.710805084745763,9.296610169491526,0.48028292927328803,0.0,0.0,0.519717070726712,18.0,8.0,31.0,1.0,1.0,1.0,1.0,1.0,1.0,16.0,26.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,0.509060798663014,0.19722051645044966,0.9544873102554224,0.41191622250916765,0.641447647115697,0.12001963392868212,0.2820144215809084,0.12536658199714784,0.29813349813369755
4.0,0.0,58,0.0,0.0,0.0,9153.0,8754.0,0.4450820362373823,5.597807981777314,9.283138918345704,9.706256627783668,9.283138918345704,0.4450820362373823,0.0,0.0,0.5549179637626177,19.0,8.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,16.0,27.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,0.6909461327331698,0.3075255517311365,0.8421784216267195,0.9715912794712058,0.8313331645208165,0.013882425267485914,0.12421586241280759,0.08362806669629334,0.44191009409181903
1.0,8.0,59,0.0,0.0,1.0,9153.0,8754.0,0.46246371935621433,5.494981247517818,9.292993630573248,9.71656050955414,9.292993630573248,0.46246371935621433,0.0,0.0,0.5375362806437857,19.0,8.0,32.0,1.0,1.0,1.0,1.0,1.0,1.0,16.0,27.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,0.5467992004544654,0.2510803704342092,0.9354137123420446,0.9408635914151571,0.08354606836081137,0.41969579799209933,0.18180741466397685,0.1289716037604979,0.09040063101359026
1.0,15.0,60,1.0,0.0,1.0,9146.0,8741.0,0.5044047002199662,5.664867366435028,9.289054197662061,9.719447396386823,9.289054197662061,0.5044047002199662,0.0,0.0,0.4955952997800338,19.0,8.0,33.0,1.0,1.0,1.0,1.0,1.0,1.0,17.0,28.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,0.6343328414197579,0.11201213624680478,0.8740564896315813,0.028102329686284178,0.26283374030122414,0.1162928445063494,0.26429534706170643,0.8919067718533593,0.21058229196144515
4.0,0.0,61,0.0,0.0,0.0,9132.0,8719.0,0.4775318745011355,5.555152710363286,9.275531914893618,9.714893617021277,9.275531914893618,0.4775318745011355,0.0,0.0,0.5224681254988646,20.0,8.0,34.0,1.0,1.0,1.0,1.0,1.0,1.0,17.0,29.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,0.5779667865904239,0.15345221160708022,0.9523671928883126,0.35160171018730535,0.9796094398618346,0.65917615638983,0.5344750217074064,0.8165186019944102,0.6832764490153503
1.0,8.0,62,0.0,0.0,1.0,9132.0,8719.0,0.46109841788797734,5.518091016643555,9.285410010649628,9.725239616613418,9.285410010649628,0.46109841788797734,0.0,0.0,0.5389015821120227,20.0,8.0,34.0,1.0,1.0,1.0,1.0,1.0,1.0,17.0,29.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,0.5687298467928159,0.2188321575994358,0.953310275584331,0.9353729103586295,0.1556245290482273,0.6738531907896725,0.31100006582575573,0.02564378441068724,0.2879605651012867
4.0,0.0,63,0.0,0.0,0.0,9125.0,8706.0,0.4737069994923339,5.478072650634784,9.281449893390192,9.72814498933902,9.281449893390192,0.4737069994923339,0.0,0.0,0.526293000507666,20.0,8.0,35.0,1.0,1.0,1.0,1.0,1.0,1.0,18.0,30.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,0.5239442315155665,0.24793602760986352,0.915576842397107,0.5261260693828462,0.5001387504191226,0.008505870838229247,0.2278912812520061,0.1432174737830715,0.49553279094222186
4.0,0.0,64,0.0,0.0,0.0,9125.0,8706.0,0.4730105906123765,5.545593074132914,9.291355389541089,9.738527214514408,9.291355389541089,0.4730105906123765,0.0,0.0,0.5269894093876235,20.0,8.0,35.0,1.0,1.0,1.0,1.0,1.0,1.0,18.0,30.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,0.5696181929941245,0.17299472561909648,0.9569628635168418,0.32759512462711166,0.5984567870235469,0.6368212825269061,0.29054433317545253,0.06313066523583849,0.1257953906242092
4.0,0.0,65,0.0,0.0,0.0,9125.0,8706.0,0.5281044727320643,5.613928855837787,9.301282051282051,9.748931623931623,9.301282051282051,0.5281044727320643,0.0,0.0,0.4718955272679357,20.0,8.0,35.0,1.0,1.0,1.0,1.0,1.0,1.0,18.0,30.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,0.5569745762242544,0.11482597008977194,0.8632228269621837,0.31284247071257026,0.9230840049636856,0.22401259724085293,0.02052717701612181,0.40483567060151754,0.6417504714426799
1.0,8.0,66,0.0,0.0,1.0,9125.0,8706.0,0.5421827093599174,5.5341662315250195,9.311229946524064,9.759358288770054,9.311229946524064,0.5421827093599174,0.0,0.0,0.4578172906400826,20.0,8.0,35.0,1.0,1.0,1.0,1.0,1.0,1.0,18.0,30.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4679263807466693,0.10392966892415144,0.9011621795017157,0.048010846835230964,0.4148997924964318,0.43729470039755114,0.42080005237363705,0.010733042040386765,0.5029383401609586
4.0,0.0,67,0.0,0.0,0.0,9118.0,8693.0,0.4695605899302776,5.439376493341368,9.307280513918629,9.762312633832977,9.307280513918629,0.4695605899302776,0.0,0.0,0.5304394100697224,20.0,8.0,36.0,1.0,1.0,1.0,1.0,1.0,1.0,19.0,31.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4813025369553404,0.27227188201697794,0.9401746362300395,0.1513099632321025,0.37876478131780617,0.15598759016800867,0.13000764655192593,0.029613375459245334,0.08892730944426783
4.0,0.0,68,0.0,0.0,0.0,9118.0,8693.0,0.48643377751364125,5.4885971669199485,9.317256162915326,9.77277599142551,9.317256162915326,0.48643377751364125,0.0,0.0,0.5135662224863587,20.0,8.0,36.0,1.0,1.0,1.0,1.0,1.0,1.0,19.0,31.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4935180362087732,0.20243165367887353,0.9448746757536661,0.5338911736642251,0.11807519956187428,0.36579025742830346,0.2646965431555211,0.5172682582592769,0.316896248576694
1.0,7.0,69,1.0,0.0,0.0,9118.0,8693.0,0.5024077519656522,5.527658415733093,9.327253218884122,9.783261802575108,9.32725321888412,0.5024077519656522,0.0,0.0,0.4975922480343478,20.0,8.0,36.0,1.0,1.0,1.0,1.0,1.0,1.0,19.0,31.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,0.5111152794152576,0.2061024881233506,0.883987594166041,0.9937012880435093,0.6135664277510884,0.3992464083535824,0.9321958929860866,0.5558010376290039,0.1286650292067754
1.0,4.0,70,0.0,1.0,0.0,9111.0,8684.0,0.4784683614299586,5.485931156870811,9.327604726100967,9.78625134264232,9.327604726100967,0.4784683614299586,0.0,0.0,0.5215316385700415,21.0,8.0,36.0,1.0,1.0,1.0,1.0,1.0,1.0,19.0,32.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,0.5037994236708153,0.2527462191179621,0.9175051045444236,0.583186861182271,0.4520794360715333,0.15645578200118224,0.25251577179444723,0.49309540292848086,0.4184481281547456
4.0,0.0,71,0.0,0.0,0.0,9105.0,8672.0,0.4704862197563022,5.584515490733996,9.324731182795698,9.790322580645162,9.324731182795698,0.4704862197563022,0.0,0.0,0.5295137802436978,21.0,9.0,36.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,32.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,0.6086834538501026,0.24548287614422346,0.8765695895093103,0.0039924777701648385,0.14796925948763096,0.6899600077022132,0.4199953817168257,0.6950370892229658,0.04491076194714664
4.0,0.0,72,0.0,0.0,0.0,9105.0,8672.0,0.48951686812210066,5.593678800758865,9.334768568353068,9.80086114101184,9.334768568353068,0.48951686812210066,0.0,0.0,0.5104831318778993,21.0,9.0,36.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,32.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,0.5897439865145454,0.2413485739364483,0.835805491998685,0.3169993649643827,0.05573021773885346,0.5829536371164653,0.10366056705298489,0.17399905949415775,0.3888982482247911
1.0,8.0,73,0.0,0.0,1.0,9105.0,8672.0,0.45694089650313424,5.401422887591471,9.344827586206897,9.811422413793103,9.344827586206897,0.45694089650313424,0.0,0.0,0.5430591034968657,21.0,9.0,36.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,32.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4574454800173465,0.38225618437434244,0.9035970591243598,0.7766894208630338,0.5262344848485015,0.88484834203077,0.7384405933257523,0.010457335639929961,0.4786500792327591
1.0,15.0,74,1.0,0.0,1.0,9098.0,8659.0,0.5303076180374567,5.613020358921193,9.340884573894282,9.81445523193096,9.340884573894282,0.5303076180374567,0.0,0.0,0.46969238196254326,21.0,9.0,37.0,1.0,1.0,1.0,1.0,1.0,1.0,21.0,33.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,0.5447698338604063,0.15902843850200968,0.8309859487085738,0.7465859997056992,0.41075996885566324,0.6105385865662384,0.11918892693913347,0.09798733013596117,0.1902547876593994
4.0,0.0,75,0.0,0.0,0.0,9084.0,8637.0,0.5022073037232834,5.499336583008428,9.32721382289417,9.809935205183585,9.32721382289417,0.5022073037232834,0.0,0.0,0.49779269627671663,22.0,9.0,38.0,1.0,1.0,1.0,1.0,1.0,1.0,21.0,34.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,0.48822471536244977,0.22050710858324202,0.8871022986992331,0.6924986642040493,0.3676693579043281,0.3927983936669049,0.4972446705343774,0.6016435419035211,0.38589647684827
1.0,8.0,76,0.0,0.0,1.0,9084.0,8637.0,0.45636355712873433,5.402808459394429,9.337297297297297,9.82054054054054,9.337297297297297,0.45636355712873433,0.0,0.0,0.5436364428712657,22.0,9.0,38.0,1.0,1.0,1.0,1.0,1.0,1.0,21.0,34.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,0.456956183766522,0.3519267621976912,0.9326530733329123,0.5407786191320623,0.6978403134223553,0.7765095255891203,0.05032762945169547,0.1452092204446726,0.1442270917885826
4.0,0.0,77,0.0,0.0,0.0,9077.0,8624.0,0.5323895268578869,5.501669948303678,9.333333333333334,9.823593073593074,9.333333333333334,0.5323895268578869,0.0,0.0,0.4676104731421131,22.0,9.0,39.0,1.0,1.0,1.0,1.0,1.0,1.0,22.0,35.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4515350396545844,0.16986770945354712,0.8791381292360627,0.2965976799454854,0.5166539014570012,0.7052355349196121,0.2772445388960996,0.05679910466024634,0.12262239236052919
4.0,0.0,78,0.0,0.0,0.0,9077.0,8624.0,0.5159318410830982,5.502118279173501,9.34344528710726,9.834236186348862,9.34344528710726,0.5159318410830982,0.0,0.0,0.4840681589169018,22.0,9.0,39.0,1.0,1.0,1.0,1.0,1.0,1.0,22.0,35.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,0.47437641290146876,0.2356462658110589,0.847130872847391,0.5496953311674702,0.8084267503201246,0.0851798417997234,0.4088284405988931,0.4933125859345185,0.25204696374647045
4.0,0.0,79,0.0,0.0,0.0,9077.0,8624.0,0.5311176726354516,5.499119953638688,9.35357917570499,9.844902386117136,9.35357917570499,0.5311176726354516,0.0,0.0,0.4688823273645484,22.0,9.0,39.0,1.0,1.0,1.0,1.0,1.0,1.0,22.0,35.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4451852915488578,0.19047146241344273,0.8706768305843358,0.44947338563165057,0.38193643512600484,0.03074188706530983,0.3347933879458556,0.5274068586060457,0.05803030085789393
1.0,8.0,80,0.0,0.0,1.0,9077.0,8624.0,0.4727161822060658,5.629431095622281,9.363735070575462,9.855591748099892,9.363735070575462,0.4727161822060658,0.0,0.0,0.5272838177939342,22.0,9.0,39.0,1.0,1.0,1.0,1.0,1.0,1.0,22.0,35.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,0.6263872963734178,0.23073632503865427,0.877080327807048,0.24256307599367177,0.27283515446247636,0.7976153551654017,0.15387242601731016,0.20148790339173042,0.7434657126069484
4.0,0.0,81,0.0,0.0,0.0,9070.0,8611.0,0.49065138918153794,5.6471310613547026,9.359782608695653,9.858695652173912,9.359782608695653,0.49065138918153794,0.0,0.0,0.509348610818462,22.0,9.0,40.0,1.0,1.0,1.0,1.0,1.0,1.0,23.0,36.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,0.6144772482514316,0.18601452023207296,0.8702898759768776,0.23510945343891068,0.45660758722612854,0.899400185454458,0.6528312669359182,0.02625599877466953,0.47729737802252814
4.0,0.0,82,0.0,0.0,0.0,9070.0,8611.0,0.597344873960789,5.5119556319880045,9.369967355821545,9.86942328618063,9.369967355821545,0.597344873960789,0.0,0.0,0.40265512603921105,22.0,9.0,40.0,1.0,1.0,1.0,1.0,1.0,1.0,23.0,36.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,0.395741798203301,0.15440260921157242,0.7901168251116725,0.16857215695097788,0.6502372173907911,0.28909442691963216,0.7548573495174501,0.8543170814650729,0.22783483759532847
4.0,0.0,83,0.0,0.0,0.0,9070.0,8611.0,0.48905606790844514,5.6623818637054555,9.380174291938998,9.880174291938998,9.380174291938998,0.48905606790844514,0.0,0.0,0.5109439320915549,22.0,9.0,40.0,1.0,1.0,1.0,1.0,1.0,1.0,23.0,36.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,0.6100347725440115,0.13761531040375846,0.9260357440605606,0.6689064132194028,0.12252446760412235,0.36152001018472224,0.16434677871318393,0.12163886885549377,0.05736690571419118
1.0,19.0,84,1.0,1.0,1.0,9070.0,8611.0,0.4798573288105936,5.556448099053064,9.39040348964013,9.890948745910578,9.39040348964013,0.4798573288105936,0.0,0.0,0.5201426711894064,22.0,9.0,40.0,1.0,1.0,1.0,1.0,1.0,1.0,23.0,36.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,0.5389538843986872,0.25715502375687865,0.8948239947320813,0.5151223835028806,0.7345203563428083,0.0389330572816084,0.46122823087023523,0.15657907420801861,0.21015940303113562
1.0,15.0,85,1.0,0.0,1.0,9050.0,8577.0,0.4729306207353575,5.547845559460023,9.36353711790393,9.879912663755459,9.36353711790393,0.4729306207353575,0.0,0.0,0.5270693792646425,23.0,10.0,41.0,1.0,1.0,1.0,1.0,1.0,1.0,23.0,36.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,0.553054913584258,0.2630239404836635,0.8973218575814615,0.22711449506937992,0.9948601962974502,0.6309060251204034,0.6432889261789405,0.5792179808916735,0.04141598963126716
4.0,0.0,86,0.0,0.0,0.0,9036.0,8555.0,0.4502681431143024,5.519222255132959,9.349726775956285,9.875409836065574,9.349726775956285,0.4502681431143024,0.0,0.0,0.5497318568856976,24.0,10.0,42.0,1.0,1.0,1.0,1.0,1.0,1.0,23.0,37.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,0.5603376458787726,0.282298257079671,0.9487830400802166,0.282687745700852,0.49346427690434697,0.23120175247285832,0.11849263641157734,0.5205337977592355,0.11987020798620229
4.0,0.0,87,0.0,0.0,0.0,9036.0,8555.0,0.5382323304844869,5.468121122549311,9.359956236323852,9.886214442013129,9.359956236323852,0.5382323304844869,0.0,0.0,0.46176766951551307,24.0,10.0,42.0,1.0,1.0,1.0,1.0,1.0,1.0,23.0,37.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4093096969562853,0.18660559926432935,0.8820864549961343,0.4297303884584002,0.8294884606648264,0.02634869492051756,0.12145930598632526,0.7964699124841421,0.11600716410320824
1.0,15.0,88,1.0,0.0,1.0,9036.0,8555.0,0.5077548462804912,5.687118841110936,9.370208105147864,9.897042716319826,9.370208105147864,0.5077548462804912,0.0,0.0,0.49224515371950883,24.0,10.0,42.0,1.0,1.0,1.0,1.0,1.0,1.0,23.0,37.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,0.6322404010847653,0.21255644036343546,0.785642799218281,0.41973298184329616,0.5753526847496764,0.6671361552345414,0.40691825477570537,0.5865354425750106,0.44169780327174407
1.0,15.0,89,1.0,0.0,1.0,9022.0,8533.0,0.519670918477097,5.4839751611205445,9.356359649122806,9.892543859649123,9.356359649122806,0.519670918477097,0.0,0.0,0.480329081522903,25.0,10.0,43.0,1.0,1.0,1.0,1.0,1.0,1.0,23.0,38.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,0.43798510517743366,0.184689913574474,0.91124988304484,0.0501179239284271,0.6339167258872876,0.21787490623828878,0.19150867272849528,0.4913020813285275,0.4136878276598944
4.0,0.0,90,0.0,0.0,0.0,9008.0,8511.0,0.4888500033323417,5.554414747608478,9.342480790340286,9.888035126234907,9.342480790340286,0.4888500033323417,0.0,0.0,0.5111499966676583,26.0,10.0,44.0,1.0,1.0,1.0,1.0,1.0,1.0,23.0,39.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,0.5467776605792272,0.22984457480822595,0.8793850791965485,0.3986093160052557,0.9692391872895174,0.5080597817951389,0.627513224949585,0.16477061195906184,0.3101274522808984
4.0,0.0,91,0.0,0.0,0.0,9008.0,8511.0,0.5385002352103168,5.539729269428769,9.352747252747253,9.8989010989011,9.352747252747253,0.5385002352103168,0.0,0.0,0.46149976478968324,26.0,10.0,44.0,1.0,1.0,1.0,1.0,1.0,1.0,23.0,39.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,0.45739277244145393,0.1081155522400561,0.9195552313933134,0.44336684871826154,0.7076280018498786,0.8159908866252207,0.3826958126617069,0.15590190943384505,0.24744145889657992
1.0,15.0,92,1.0,0.0,1.0,9008.0,8511.0,0.5299646763296455,5.618759730984806,9.363036303630363,9.90979097909791,9.363036303630363,0.5299646763296455,0.0,0.0,0.4700353236703545,26.0,10.0,44.0,1.0,1.0,1.0,1.0,1.0,1.0,23.0,39.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,0.5272120608586159,0.10085048251127524,0.9009361070928293,0.5080200057022007,0.8140750173164587,0.1873248267993883,0.1844007026030501,0.3534116558121892,0.6462097184872337
4.0,0.0,93,0.0,0.0,0.0,8994.0,8489.0,0.5233439417051827,5.672755435353841,9.349118942731277,9.905286343612335,9.349118942731277,0.5233439417051827,0.0,0.0,0.4766560582948173,27.0,10.0,45.0,1.0,1.0,1.0,1.0,1.0,1.0,23.0,40.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,0.5905739317120494,0.11212003286220017,0.8618146606499327,0.7032579815382384,0.8410542448045862,0.3625535019238562,0.04204625094793381,0.5399006046386348,0.775595301498673
1.0,19.0,94,1.0,1.0,1.0,8994.0,8489.0,0.478089251258895,5.478887168262156,9.359426681367145,9.916207276736493,9.359426681367145,0.478089251258895,0.0,0.0,0.521910748741105,27.0,10.0,45.0,1.0,1.0,1.0,1.0,1.0,1.0,23.0,40.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,0.47827003565096327,0.24152218132487327,0.9518491322262911,0.3137018012539842,0.24821831358247964,0.9657510807089765,0.007634306839144769,0.5390312417338923,0.27771683018691257
1.0,15.0,95,1.0,0.0,1.0,8974.0,8455.0,0.43000065549982436,5.565191314907311,9.332229580573951,9.905077262693156,9.332229580573951,0.43000065549982436,0.0,0.0,0.5699993445001756,28.0,11.0,46.0,1.0,1.0,1.0,1.0,1.0,1.0,23.0,40.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,0.6546626702853368,0.333437684001334,0.9084315511491803,0.928023518906803,0.257969121063852,0.7141130669079208,0.37434473445049726,0.1413105529181612,0.7646629892337271
4.0,0.0,96,0.0,0.0,0.0,8960.0,8433.0,0.5218368802148856,5.466761972862518,9.318232044198895,9.900552486187845,9.318232044198895,0.5218368802148856,0.0,0.0,0.4781631197851144,29.0,11.0,47.0,1.0,1.0,1.0,1.0,1.0,1.0,23.0,41.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4408406280808797,0.19196030720160318,0.8911930701144589,0.17253040866764952,0.9731662235399425,0.9654397562739403,0.09252225156414477,0.10433180104829354,0.2781527210648935
4.0,0.0,97,0.0,0.0,0.0,8960.0,8433.0,0.44999528451969717,5.514945257119469,9.32853982300885,9.91150442477876,9.32853982300885,0.44999528451969717,0.0,0.0,0.5500047154803028,29.0,11.0,47.0,1.0,1.0,1.0,1.0,1.0,1.0,23.0,41.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,0.5650115735696309,0.26835897692908656,0.955761064612495,0.0978499520700835,0.9696598269636457,0.6566178448347261,0.24411634265707807,0.3922687273514552,0.6106305735699934
4.0,0.0,98,0.0,0.0,0.0,8960.0,8433.0,0.5195142271700207,5.488464318951262,9.338870431893687,9.922480620155039,9.338870431893687,0.5195142271700207,0.0,0.0,0.4804857728299793,29.0,11.0,47.0,1.0,1.0,1.0,1.0,1.0,1.0,23.0,41.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4508648567816856,0.18623702045189156,0.898733169266481,0.2527596627059876,0.7728968227522561,0.9825012311679014,0.14374640483033654,0.760543228187826,0.2276762112850204
1.0,0.0,99,0.0,0.0,0.0,8960.0,8433.0,0.47042231066597767,5.541173314724914,9.349223946784923,9.933481152993348,9.349223946784923,0.47042231066597767,0.0,0.0,0.5295776893340223,29.0,11.0,47.0,1.0,1.0,1.0,1.0,1.0,1.0,23.0,41.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,0.5642689564284101,0.2982307223207561,0.8628399245979881,0.5272816344707322,0.139708390211906,0.47261775357577807,0.00980896379126901,0.15338163996595258,0.009574699579749617
1.0,19.0,100,1.0,1.0,1.0,8960.0,8433.0,0.4935737908582954,5.580369141172908,9.359600443951166,9.944506104328523,9.359600443951166,0.4935737908582954,0.0,0.0,0.5064262091417047,29.0,11.0,47.0,1.0,1.0,1.0,1.0,1.0,1.0,24.0,42.0,6.0,1.0,1.0,1.0,2.0,2.0,2.0,0.5630082673575112,0.2543408168744041,0.8341350817223862,0.9354638164110428,0.6480088047206087,0.13072755281339538,0.1779202070420575,0.42100388928191596,0.443289944604608
4.0,0.0,101,0.0,0.0,0.0,8940.0,8399.0,0.4891960991785283,5.52781876535638,9.332222222222223,9.933333333333334,9.332222222222223,0.4891960991785283,0.0,0.0,0.5108039008214718,30.0,12.0,48.0,1.0,1.0,1.0,1.0,1.0,1.0,24.0,42.0,6.0,1.0,1.0,1.0,2.0,2.0,2.0,0.521012228687152,0.20457774298037076,0.9178927627473517,0.6118605935889991,0.3437272156417784,0.3355638908900248,0.09796316475814398,0.012493536038075535,0.30988866187459985
1.0,15.0,102,1.0,0.0,1.0,8940.0,8399.0,0.5993925689913081,5.5301396141022945,9.342602892102336,9.944382647385984,9.342602892102336,0.5993925689913081,0.0,0.0,0.4006074310086919,30.0,12.0,48.0,1.0,1.0,1.0,1.0,1.0,1.0,24.0,42.0,6.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4229548035028268,0.16818480001346905,0.7509210627449628,0.3334777712692906,0.7922175867490757,0.8744403476912991,0.08104820295829125,0.04542388297307975,0.21285874188708237
4.0,0.0,103,0.0,0.0,0.0,8926.0,8377.0,0.4739069907388431,5.6622635808265125,9.328507795100222,9.939866369710467,9.328507795100222,0.4739069907388431,0.0,0.0,0.5260930092611569,31.0,12.0,49.0,1.0,1.0,1.0,1.0,1.0,1.0,24.0,43.0,6.0,1.0,1.0,1.0,2.0,2.0,2.0,0.6676902739431013,0.19341857610027166,0.8733864076528214,0.4956039572014816,0.8505606756740817,0.9619361026244145,0.5603196056917148,0.4906539832985906,0.29925951743868445
4.0,0.0,104,0.0,0.0,0.0,8926.0,8377.0,0.4706016276591072,5.548506068133641,9.338907469342251,9.950947603121516,9.338907469342251,0.4706016276591072,0.0,0.0,0.5293983723408928,31.0,12.0,49.0,1.0,1.0,1.0,1.0,1.0,1.0,24.0,43.0,6.0,1.0,1.0,1.0,2.0,2.0,2.0,0.5652615419786917,0.2444167235186746,0.9095583891472353,0.20639797658078854,0.10669982515207467,0.5015092859353141,0.15386953446609103,0.24468698355715401,0.05293041449985001
4.0,0.0,105,0.0,0.0,0.0,8926.0,8377.0,0.47079534446013016,5.409129873741562,9.349330357142858,9.962053571428571,9.349330357142858,0.47079534446013016,0.0,0.0,0.5292046555398698,31.0,12.0,49.0,1.0,1.0,1.0,1.0,1.0,1.0,24.0,43.0,6.0,1.0,1.0,1.0,2.0,2.0,2.0,0.4377197751777174,0.31746428577458324,0.9315029000215311,0.287501876763129,0.15629155061751446,0.7607131353823201,0.3952756372676342,0.5344119950379066,0.3518553266036203
1.0,15.0,106,1.0,0.0,1.0,8926.0,8377.0,0.4555464911843774,5.555302516641407,9.359776536312848,9.9731843575419,9.359776536312848,0.4555464911843774,0.0,0.0,0.5444535088156226,31.0,12.0,49.0,1.0,1.0,1.0,1.0,1.0,1.0,24.0,43.0,6.0,1.0,1.0,1.0,2.0,2.0,2.0,0.5858976303240497,0.2827388364132944,0.9138703877419593,0.1807643394301371,0.7335126274982322,0.07017891595771386,0.044556605431222474,0.2647330698121561,0.11876302313091627
