Pricing_index,Reward,Period_index,product_1_demand,product_2_demand,resouce_1,resouce_2,constraint_0,constraint_1,constraint_2,c_1,c_2,use_price_index_1,use_price_index_2,use_price_index_3,use_infinite_price,alpha_k-1_n-1,alpha_k-1_n-2,alpha_k-2_n-1,alpha_k-2_n-2,alpha_k-3_n-1,alpha_k-3_n-2,beta_k-1_n-1,beta_k-1_n-2,beta_k-2_n-1,beta_k-2_n-2,beta_k-3_n-1,beta_k-3_n-2,theta_k-1_n-1,theta_k-1_n-2,theta_k-2_n-1,theta_k-2_n-2,theta_k-3_n-1,theta_k-3_n-2
2.0,6.0,515,1.0,0.0,5014.0,6158.0,0.7272884951423964,10.316872427983538,8.434816845395138,10.316872427983538,12.670781893004115,0.0,0.7272884951423964,0.0,0.27271150485760365,3.0,1.0,259.0,34.0,49.0,65.0,1.0,3.0,20.0,245.0,27.0,11.0,0.7967529368193531,0.3204520994380782,0.9136593337643402,0.12674194225762983,0.5848756128708864,0.8200962999371183
4.0,0.0,516,0.0,0.0,5000.0,6146.0,0.7376066543466395,10.309278350515465,8.45996153101873,10.309278350515465,12.672164948453608,0.0,0.7376066543466395,0.0,0.2623933456533605,3.0,1.0,260.0,34.0,49.0,65.0,1.0,3.0,20.0,246.0,27.0,11.0,0.8346214384563648,0.04248419633043487,0.907756861307857,0.11527865464863031,0.6428835910819107,0.8534214662590713
2.0,6.0,517,1.0,0.0,5000.0,6146.0,0.723458933371048,10.330578512396695,8.480899230545946,10.330578512396695,12.698347107438016,0.0,0.723458933371048,0.0,0.27654106662895195,3.0,1.0,260.0,34.0,49.0,65.0,1.0,3.0,20.0,246.0,27.0,11.0,0.9447760937061851,0.18603815214632133,0.9282689985618944,0.11669639176532454,0.682235595382296,0.7957701232904753
2.0,6.0,518,1.0,0.0,4986.0,6134.0,0.7329039582382023,10.322981366459627,8.511435063517883,10.322981366459627,12.699792960662526,0.0,0.7329039582382023,0.0,0.2670960417617977,3.0,1.0,261.0,34.0,49.0,65.0,1.0,3.0,20.0,247.0,27.0,11.0,0.9549179548419742,0.1805244187229244,0.9245342623808797,0.10377818652328254,0.659811114419574,0.8547567981614201
2.0,6.0,519,1.0,0.0,4972.0,6122.0,0.727867747166362,10.315352697095436,8.431964786242098,10.315352697095436,12.701244813278008,0.0,0.727867747166362,0.0,0.27213225283363796,3.0,1.0,262.0,34.0,49.0,65.0,1.0,3.0,20.0,248.0,27.0,11.0,0.9150382888608881,0.3027803668934364,0.912405410130333,0.12712175901613712,0.6442107864597989,0.8294173153323618
2.0,6.0,520,1.0,0.0,4958.0,6110.0,0.7174576857203334,10.307692307692308,8.513359574641834,10.307692307692308,12.702702702702704,0.0,0.7174576857203334,0.0,0.2825423142796666,3.0,1.0,263.0,34.0,49.0,65.0,1.0,3.0,20.0,249.0,27.0,11.0,0.6364968756861101,0.3695363348425128,0.9466331855880129,0.10128221557220855,0.6945893363786225,0.8950493188297749
2.0,6.0,521,1.0,0.0,4944.0,6098.0,0.738587415241926,10.3,8.55022830024459,10.3,12.704166666666667,0.0,0.738587415241926,0.0,0.26141258475807405,3.0,1.0,264.0,34.0,49.0,65.0,1.0,3.0,20.0,250.0,27.0,11.0,0.7870001487258946,0.12809588815964865,0.9292479309817929,0.08509713656267887,0.6756434394471442,0.73549907879062
4.0,0.0,522,0.0,0.0,4930.0,6086.0,0.7114572032582567,10.292275574112734,8.439246777776422,10.292275574112734,12.705636743215031,0.0,0.7114572032582567,0.0,0.2885427967417433,3.0,1.0,265.0,34.0,49.0,65.0,1.0,3.0,20.0,251.0,27.0,11.0,0.8489399264541735,0.4784670170033536,0.9378828295828905,0.12146474496844076,0.6102215428416268,0.823785233691234
4.0,0.0,523,0.0,0.0,4930.0,6086.0,0.7426867725093393,10.313807531380753,8.544313041145323,10.313807531380753,12.732217573221757,0.0,0.7426867725093393,0.0,0.25731322749066066,3.0,1.0,265.0,34.0,49.0,65.0,1.0,3.0,20.0,251.0,27.0,11.0,0.872283796418173,0.5162013781281446,0.9212064368708391,0.09002422785655165,0.6342468277725497,0.8801499782863854
2.0,6.0,524,1.0,0.0,4930.0,6086.0,0.709275949212868,10.335429769392034,8.436113769324475,10.335429769392034,12.758909853249476,0.0,0.709275949212868,0.0,0.29072405078713204,3.0,1.0,265.0,34.0,49.0,65.0,1.0,3.0,20.0,251.0,27.0,11.0,0.8690952815130624,0.13024084632265326,0.9350767670581673,0.1346117068679076,0.663635049166273,0.7346669754568093
4.0,0.0,525,0.0,0.0,4916.0,6074.0,0.696510906354747,10.327731092436975,8.331576542827078,10.327731092436975,12.760504201680673,0.0,0.696510906354747,0.0,0.303489093645253,3.0,1.0,266.0,34.0,49.0,65.0,1.0,3.0,20.0,252.0,27.0,11.0,0.9503672139408076,0.4409398380263651,0.9264770866005407,0.16883003375888017,0.726737783561575,0.777517440020313
2.0,6.0,526,1.0,0.0,4916.0,6074.0,0.7109378710771731,10.349473684210528,8.49351428545786,10.349473684210526,12.787368421052632,0.0,0.7109378710771731,0.0,0.2890621289228269,3.0,1.0,266.0,34.0,49.0,65.0,1.0,3.0,20.0,252.0,27.0,11.0,0.7231511175572327,0.016272387355049805,0.9456225046607679,0.11988898021084916,0.6549594142638111,0.8641547707727353
4.0,0.0,527,0.0,0.0,4902.0,6062.0,0.7354654097506627,10.341772151898734,8.509790633719481,10.341772151898734,12.789029535864978,0.0,0.7354654097506627,0.0,0.26453459024933734,3.0,1.0,267.0,34.0,49.0,65.0,1.0,3.0,20.0,253.0,27.0,11.0,0.6632720301886239,0.3868885862484529,0.9188571914734514,0.10886670085621705,0.6184545512083807,0.8685707672760696
4.0,0.0,528,0.0,0.0,4902.0,6062.0,0.7000481519009133,10.363636363636363,8.433511914498817,10.363636363636363,12.816067653276956,0.0,0.7000481519009133,0.0,0.2999518480990867,3.0,1.0,267.0,34.0,49.0,65.0,1.0,3.0,20.0,253.0,27.0,11.0,0.9509203488208114,0.5078863651820963,0.9434938368192883,0.14502388487920218,0.6996033230020908,0.8943074295315471
4.0,0.0,529,0.0,0.0,4902.0,6062.0,0.7349174831150915,10.385593220338983,8.578448080202921,10.385593220338983,12.84322033898305,0.0,0.7349174831150915,0.0,0.26508251688490847,3.0,1.0,267.0,34.0,49.0,65.0,1.0,3.0,20.0,253.0,27.0,11.0,0.5294373844252123,0.04742874404530335,0.9313084792267301,0.09939332943072765,0.6084372463473245,0.8591274059171196
2.0,6.0,530,1.0,0.0,4902.0,6062.0,0.7143862474038597,10.407643312101909,8.462014566501411,10.40764331210191,12.870488322717621,0.0,0.7143862474038597,0.0,0.2856137525961403,3.0,1.0,267.0,34.0,49.0,65.0,1.0,3.0,20.0,253.0,27.0,11.0,0.5632126305052693,0.5008105645547127,0.9266683028594117,0.14502671930482955,0.6814881610129571,0.8896554005865188
4.0,0.0,531,0.0,0.0,4888.0,6050.0,0.7071573797146642,10.4,8.521542139411764,10.4,12.872340425531915,0.0,0.7071573797146642,0.0,0.2928426202853358,3.0,1.0,268.0,34.0,49.0,65.0,1.0,3.0,20.0,254.0,27.0,11.0,0.8242060591011163,0.1486135234472107,0.9519476858992587,0.1254091883646004,0.6530179291140745,0.8894171964982518
2.0,6.0,532,1.0,0.0,4888.0,6050.0,0.7348677321411651,10.422174840085288,8.609060287061402,10.422174840085288,12.899786780383796,0.0,0.7348677321411651,0.0,0.2651322678588349,3.0,1.0,268.0,34.0,49.0,65.0,1.0,3.0,20.0,254.0,27.0,11.0,0.8533844153199341,0.40840923005089325,0.934747738782762,0.09962850727282596,0.6970047916631388,0.8708561786584087
2.0,9.0,533,1.0,1.0,4874.0,6038.0,0.7385521315405331,10.414529914529915,8.575172440551762,10.414529914529915,12.901709401709402,0.0,0.7385521315405331,0.0,0.2614478684594669,3.0,1.0,269.0,34.0,49.0,65.0,1.0,3.0,20.0,255.0,27.0,11.0,0.6131445906899285,0.5667508634074204,0.9227786207747471,0.10748896816942019,0.7691621900118439,0.8694582726270828
2.0,6.0,534,1.0,0.0,4849.0,6021.0,0.7223629766985583,10.383297644539615,8.439208396240648,10.383297644539615,12.892933618843683,0.0,0.7223629766985583,0.0,0.2776370233014417,3.0,1.0,270.0,35.0,49.0,65.0,1.0,3.0,20.0,255.0,27.0,11.0,0.7356208946760642,0.5608325068583825,0.9135520742731761,0.1440312042914589,0.6313994211603546,0.8224441532422517
2.0,9.0,535,1.0,1.0,4835.0,6009.0,0.7343255972905763,10.375536480686696,8.553399299631083,10.375536480686696,12.894849785407725,0.0,0.7343255972905763,0.0,0.26567440270942366,3.0,1.0,271.0,35.0,49.0,65.0,1.0,3.0,20.0,256.0,27.0,11.0,0.400095875650404,0.9128695757324686,0.9271115905148228,0.10452530363352108,0.6960185907030954,0.8757824373891773
2.0,6.0,536,1.0,0.0,4810.0,5992.0,0.7234187233230368,10.344086021505376,8.44768963223588,10.344086021505376,12.886021505376345,0.0,0.7234187233230368,0.0,0.2765812766769632,3.0,1.0,272.0,36.0,49.0,65.0,1.0,3.0,20.0,256.0,27.0,11.0,0.8007657130756476,0.02153856253690979,0.9186701109571778,0.1306827459981884,0.6523098782925457,0.7148066364165729
2.0,6.0,537,1.0,0.0,4796.0,5980.0,0.7480298249343591,10.336206896551722,8.48625105670547,10.336206896551724,12.887931034482758,0.0,0.7480298249343591,0.0,0.2519701750656409,3.0,1.0,273.0,36.0,49.0,65.0,1.0,3.0,20.0,257.0,27.0,11.0,0.7375417103403276,0.20940956776562974,0.8984402663843231,0.11270397530289085,0.6843693365046619,0.8951081818063092
4.0,0.0,538,0.0,0.0,4782.0,5968.0,0.7149856218546634,10.32829373650108,8.475168608582852,10.32829373650108,12.889848812095032,0.0,0.7149856218546634,0.0,0.2850143781453366,3.0,1.0,274.0,36.0,49.0,65.0,1.0,3.0,20.0,258.0,27.0,11.0,0.8952392821485576,0.07736093553833856,0.9381056233134116,0.11927071150764153,0.6071829293591797,0.8446457605469591
2.0,6.0,539,1.0,0.0,4782.0,5968.0,0.7178664737615682,10.350649350649348,8.489920493995262,10.35064935064935,12.917748917748918,0.0,0.7178664737615682,0.0,0.2821335262384318,3.0,1.0,274.0,36.0,49.0,65.0,1.0,3.0,20.0,258.0,27.0,11.0,0.6080490006447152,0.38762409703154116,0.9354754050778203,0.12017926613239825,0.6631683065012084,0.8477911237659146
2.0,9.0,540,1.0,1.0,4768.0,5956.0,0.7083480415247894,10.342733188720173,8.463364911784094,10.342733188720173,12.919739696312364,0.0,0.7083480415247894,0.0,0.29165195847521064,3.0,1.0,275.0,36.0,49.0,65.0,1.0,3.0,20.0,259.0,27.0,11.0,0.7682568870353979,0.6580512896791543,0.9422957601314091,0.1280965317820705,0.6960703829219131,0.8015251697778583
4.0,0.0,541,0.0,0.0,4743.0,5939.0,0.7204763780793434,10.310869565217391,8.413270526574486,10.310869565217391,12.910869565217391,0.0,0.7204763780793434,0.0,0.2795236219206566,3.0,1.0,276.0,37.0,49.0,65.0,1.0,3.0,20.0,259.0,27.0,11.0,0.9325579453796735,0.35357786559151244,0.9176640760110129,0.13308057386064331,0.6303837747184063,0.8554982474760278
4.0,0.0,542,0.0,0.0,4743.0,5939.0,0.718559697901559,10.333333333333334,8.367305166720719,10.333333333333334,12.938997821350762,0.0,0.718559697901559,0.0,0.28144030209844095,3.0,1.0,276.0,37.0,49.0,65.0,1.0,3.0,20.0,259.0,27.0,11.0,0.8601734170917273,0.40198943444952606,0.9062414062276979,0.1539308578862659,0.6994278656928464,0.8227393679046158
2.0,6.0,543,1.0,0.0,4743.0,5939.0,0.6866816707807945,10.35589519650655,8.401292513169071,10.35589519650655,12.967248908296943,0.0,0.6866816707807945,0.0,0.31331832921920555,3.0,1.0,276.0,37.0,49.0,65.0,1.0,3.0,20.0,259.0,27.0,11.0,0.6676167354485334,0.18740022085727584,0.9544437939119106,0.1562598296009695,0.5999642359219971,0.8511435817198353
2.0,6.0,544,1.0,0.0,4729.0,5927.0,0.7136912138210212,10.347921225382933,8.41686828175401,10.347921225382931,12.969365426695843,0.0,0.7136912138210212,0.0,0.2863087861789788,3.0,1.0,277.0,37.0,49.0,65.0,1.0,3.0,20.0,260.0,27.0,11.0,0.5691292316460781,0.03758252088354946,0.9230960831694515,0.14325565538896318,0.6323497530106309,0.8525194603912685
2.0,6.0,545,1.0,0.0,4715.0,5915.0,0.7186366943829922,10.339912280701755,8.501696761483903,10.339912280701755,12.971491228070175,0.0,0.7186366943829922,0.0,0.28136330561700784,3.0,1.0,278.0,37.0,49.0,65.0,1.0,3.0,20.0,261.0,27.0,11.0,0.811707859144002,0.6230465309562045,0.9385850543450964,0.11345839544467802,0.6347966222156929,0.8582063701988956
2.0,6.0,546,1.0,0.0,4701.0,5903.0,0.6997879781548347,10.331868131868132,8.379224475579756,10.331868131868132,12.973626373626374,0.0,0.6997879781548347,0.0,0.30021202184516527,3.0,1.0,279.0,37.0,49.0,65.0,1.0,3.0,20.0,262.0,27.0,11.0,0.9828247049184173,0.5895344816893705,0.9337420032623943,0.15380868188788685,0.6950363651565726,0.848891231060079
2.0,6.0,547,1.0,0.0,4687.0,5891.0,0.7324476857261522,10.323788546255505,8.446198306765918,10.323788546255507,12.975770925110131,0.0,0.7324476857261522,0.0,0.26755231427384785,3.0,1.0,280.0,37.0,49.0,65.0,1.0,3.0,20.0,263.0,27.0,11.0,0.8982478254523184,0.08525964848500296,0.9092191496598417,0.12416798408751355,0.5924303602054636,0.8225017290264602
2.0,6.0,548,1.0,0.0,4673.0,5879.0,0.7059039864517412,10.315673289183223,8.410069331432316,10.315673289183223,12.977924944812361,0.0,0.7059039864517412,0.0,0.29409601354825876,3.0,1.0,281.0,37.0,49.0,65.0,1.0,3.0,20.0,264.0,27.0,11.0,0.5988263837261161,0.25127935615706637,0.935254583311835,0.13816895110582247,0.6521784545727928,0.8209742758039802
2.0,6.0,549,1.0,0.0,4659.0,5867.0,0.7295790804010074,10.307522123893806,8.50723449259914,10.307522123893806,12.980088495575222,0.0,0.7295790804010074,0.0,0.2704209195989926,3.0,1.0,282.0,37.0,49.0,65.0,1.0,3.0,20.0,265.0,27.0,11.0,0.7590910737573564,0.02919667112450574,0.9294349155143844,0.10145006925167256,0.6175986993018546,0.8280196063337399
2.0,9.0,550,1.0,1.0,4645.0,5855.0,0.6883048122123704,10.299334811529933,8.402210402462595,10.299334811529933,12.982261640798226,0.0,0.6883048122123704,0.0,0.3116951877876296,3.0,1.0,283.0,37.0,49.0,65.0,1.0,3.0,20.0,266.0,27.0,11.0,0.9119589272323293,0.27976669353956657,0.9590565401444093,0.13968567784255162,0.5626611752787669,0.8612008308012662
2.0,6.0,551,1.0,0.0,4620.0,5838.0,0.7108651636040122,10.266666666666667,8.421012658076625,10.266666666666667,12.973333333333333,0.0,0.7108651636040122,0.0,0.2891348363959878,3.0,1.0,284.0,38.0,49.0,65.0,1.0,3.0,20.0,266.0,27.0,11.0,0.5093743867259501,0.14835700529741455,0.9370182669526604,0.12038539974592735,0.5960530844316253,0.8697684390112347
2.0,6.0,552,1.0,0.0,4606.0,5826.0,0.7245524547132786,10.25835189309577,8.475929790022295,10.25835189309577,12.975501113585747,0.0,0.7245524547132786,0.0,0.27544754528672144,3.0,1.0,285.0,38.0,49.0,65.0,1.0,3.0,20.0,267.0,27.0,11.0,0.9605398865788934,0.027452291135697113,0.933690235415834,0.09877522698216878,0.7144607843078316,0.8583572060272475
2.0,6.0,553,1.0,0.0,4592.0,5814.0,0.7294680037138729,10.25,8.44937788167468,10.25,12.977678571428571,0.0,0.7294680037138729,0.0,0.2705319962861271,3.0,1.0,286.0,38.0,49.0,65.0,1.0,3.0,20.0,268.0,27.0,11.0,0.9583740853323952,0.021752324016169403,0.9218639692292099,0.10411276376450407,0.5974602094696108,0.8111542945610363
4.0,0.0,554,0.0,0.0,4578.0,5802.0,0.7119071344124354,10.241610738255034,8.441008193179087,10.241610738255034,12.979865771812081,0.0,0.7119071344124354,0.0,0.28809286558756464,3.0,1.0,287.0,38.0,49.0,65.0,1.0,3.0,20.0,269.0,27.0,11.0,0.852981191251542,0.5604479106117497,0.9434683900410237,0.10705487814496101,0.5572592029508863,0.7995274324513502
2.0,9.0,555,1.0,1.0,4578.0,5802.0,0.6977917185221199,10.26457399103139,8.42483644882463,10.26457399103139,13.008968609865471,0.0,0.6977917185221199,0.0,0.30220828147788015,3.0,1.0,287.0,38.0,49.0,65.0,1.0,3.0,20.0,269.0,27.0,11.0,0.9496273087322284,0.3788807560285941,0.9557878154551258,0.12082303935914275,0.5889310207304921,0.8119787726671114
3.0,9.0,556,1.0,1.0,4553.0,5785.0,0.5892885633393659,10.231460674157304,6.457921795813266,10.231460674157303,13.0,0.0,0.0,0.5892885633393659,0.4107114366606342,3.0,1.0,288.0,39.0,49.0,65.0,1.0,3.0,20.0,269.0,27.0,11.0,0.6200424222207238,0.17030299233968976,0.9314894909437419,0.11343085884394218,0.5441180132395811,0.8858856901323556
2.0,6.0,557,1.0,0.0,4528.0,5768.0,0.716050780212234,10.198198198198199,8.36141972179576,10.198198198198199,12.99099099099099,0.0,0.716050780212234,0.0,0.283949219787766,3.0,1.0,288.0,39.0,50.0,66.0,1.0,3.0,20.0,269.0,27.0,11.0,0.9339926181443193,0.06659715793288079,0.9231780374799208,0.11979917779604335,0.6493652872680322,0.8454465914621322
4.0,0.0,558,0.0,0.0,4514.0,5756.0,0.6906000223214711,10.18961625282167,8.401940324461302,10.18961625282167,12.993227990970654,0.0,0.6906000223214711,0.0,0.3093999776785289,3.0,1.0,289.0,39.0,50.0,66.0,1.0,3.0,20.0,270.0,27.0,11.0,0.7140082186944982,0.01193430858970158,0.9686121690459294,0.10855988577399708,0.6359172589864285,0.8299339822379351
2.0,6.0,559,1.0,0.0,4514.0,5756.0,0.6998664235449984,10.212669683257918,8.354227420687407,10.212669683257918,13.02262443438914,0.0,0.6998664235449984,0.0,0.3001335764550016,3.0,1.0,289.0,39.0,50.0,66.0,1.0,3.0,20.0,270.0,27.0,11.0,0.994251447330413,0.26084421396098284,0.9410356364963546,0.12889216038845103,0.6704871165381042,0.8889918528052723
4.0,0.0,560,0.0,0.0,4500.0,5744.0,0.713140196921755,10.204081632653061,8.36576820140435,10.204081632653061,13.024943310657596,0.0,0.713140196921755,0.0,0.286859803078245,3.0,1.0,290.0,39.0,50.0,66.0,1.0,3.0,20.0,271.0,27.0,11.0,0.9840233928005956,0.1338315458955661,0.9273623767010707,0.12050801455253175,0.6322067481550909,0.9030104405861485
2.0,6.0,561,1.0,0.0,4500.0,5744.0,0.7144359171595513,10.227272727272727,8.433315668949815,10.227272727272727,13.054545454545455,0.0,0.7144359171595513,0.0,0.28556408284044865,3.0,1.0,290.0,39.0,50.0,66.0,1.0,3.0,20.0,271.0,27.0,11.0,0.962153868334121,0.23962137283334503,0.9398370803567521,0.10522294921046059,0.7986830582918535,0.9284960565327357
4.0,0.0,562,0.0,0.0,4486.0,5732.0,0.6121062915881006,10.21867881548975,6.496451343265074,10.21867881548975,13.056947608200456,0.0,0.0,0.6121062915881006,0.3878937084118994,3.0,1.0,291.0,39.0,50.0,66.0,1.0,3.0,20.0,272.0,27.0,11.0,0.7285521234938567,0.04000046378628888,0.9501577558085851,0.13520468360603197,0.5366865352121649,0.834606969606555
2.0,6.0,563,1.0,0.0,4486.0,5732.0,0.7012505401788552,10.242009132420092,8.289209529911318,10.242009132420092,13.08675799086758,0.0,0.7012505401788552,0.0,0.29874945982114476,3.0,1.0,291.0,39.0,50.0,66.0,1.0,3.0,20.0,272.0,27.0,11.0,0.6544990435967789,0.26542346540950745,0.9193543413661306,0.15767168971734924,0.6878964129550135,0.9212563576311663
4.0,0.0,564,0.0,0.0,4472.0,5720.0,0.7117753746348446,10.233409610983983,8.354664314411105,10.233409610983982,13.08924485125858,0.0,0.7117753746348446,0.0,0.28822462536515536,3.0,1.0,292.0,39.0,50.0,66.0,1.0,3.0,20.0,273.0,27.0,11.0,0.815848925902315,0.09236835400135697,0.9230498937479045,0.13223669265144783,0.691313366119991,0.8372056659124784
2.0,6.0,565,1.0,0.0,4472.0,5720.0,0.700221886610984,10.256880733944953,8.316074604471448,10.256880733944953,13.119266055045872,0.0,0.700221886610984,0.0,0.29977811338901605,3.0,1.0,292.0,39.0,50.0,66.0,1.0,3.0,20.0,273.0,27.0,11.0,0.8047684271757413,0.1060076301023909,0.9257990965247561,0.15335056925291976,0.7416676349264731,0.9067495080145519
2.0,9.0,566,1.0,1.0,4458.0,5708.0,0.6913685619546429,10.248275862068965,8.30944426526215,10.248275862068965,13.12183908045977,0.0,0.6913685619546429,0.0,0.3086314380453571,3.0,1.0,293.0,39.0,50.0,66.0,1.0,3.0,20.0,274.0,27.0,11.0,0.38897859806739193,0.654799078837143,0.9369566630790088,0.1550708914346775,0.6412553456583866,0.8460786796032822
2.0,6.0,567,1.0,0.0,4433.0,5691.0,0.6982587516305736,10.214285714285714,8.298227164672886,10.214285714285714,13.112903225806452,0.0,0.6982587516305736,0.0,0.3017412483694264,3.0,1.0,294.0,40.0,50.0,66.0,1.0,3.0,20.0,274.0,27.0,11.0,0.7903477610979248,0.4017703703371485,0.9287866273825491,0.14774651140730144,0.6617462256254856,0.813988524447317
2.0,6.0,568,1.0,0.0,4419.0,5679.0,0.7016465056755444,10.20554272517321,8.371266747229745,10.20554272517321,13.115473441108545,0.0,0.7016465056755444,0.0,0.29835349432445557,3.0,1.0,295.0,40.0,50.0,66.0,1.0,3.0,20.0,275.0,27.0,11.0,0.41513465093005386,0.1336553504107118,0.943775962671988,0.12111553826614414,0.652597423982521,0.8112501728733795
2.0,6.0,569,1.0,0.0,4405.0,5667.0,0.6892769804028307,10.19675925925926,8.342654671350763,10.19675925925926,13.118055555555555,0.0,0.6892769804028307,0.0,0.3107230195971693,3.0,1.0,296.0,40.0,50.0,66.0,1.0,3.0,20.0,276.0,27.0,11.0,0.5832175349469888,0.4712446695532103,0.9543755747467368,0.13019593345733607,0.5965469463566615,0.839555448640916
2.0,6.0,570,1.0,0.0,4391.0,5655.0,0.7014961632937142,10.187935034802786,8.337145027710799,10.187935034802784,13.120649651972158,0.0,0.7014961632937142,0.0,0.2985038367062858,3.0,1.0,297.0,40.0,50.0,66.0,1.0,3.0,20.0,277.0,27.0,11.0,0.4998185888739022,0.22569224949321598,0.9373725222227447,0.12726692349118685,0.598990005564624,0.8748054069586533
2.0,6.0,571,1.0,0.0,4377.0,5643.0,0.6811328292442629,10.179069767441861,8.328238245755587,10.179069767441861,13.123255813953488,0.0,0.6811328292442629,0.0,0.3188671707557371,3.0,1.0,298.0,40.0,50.0,66.0,1.0,3.0,20.0,278.0,27.0,11.0,0.8756450099145309,0.26272531648476244,0.964126092781131,0.1315053471616581,0.6405653343712662,0.9522252132103614
2.0,6.0,572,1.0,0.0,4363.0,5631.0,0.7178551086464078,10.17016317016317,8.325097656553748,10.17016317016317,13.125874125874127,0.0,0.7178551086464078,0.0,0.2821448913535922,3.0,1.0,299.0,40.0,50.0,66.0,1.0,3.0,20.0,279.0,27.0,11.0,0.8452510692244464,0.4119805366465621,0.9150300639733412,0.1233646119838655,0.6427027733980123,0.8714994022401029
2.0,6.0,573,1.0,0.0,4349.0,5619.0,0.6966706644827007,10.16121495327103,8.31409049629488,10.161214953271028,13.128504672897197,0.0,0.6966706644827007,0.0,0.30332933551729935,3.0,1.0,300.0,40.0,50.0,66.0,1.0,3.0,20.0,280.0,27.0,11.0,0.47802423330087723,0.07731696726089689,0.9410870681600021,0.12819757791673295,0.6429039603100888,0.7920167311305781
2.0,6.0,574,1.0,0.0,4335.0,5607.0,0.7029238575519111,10.152224824355972,8.329357847629709,10.152224824355972,13.131147540983607,0.0,0.7029238575519111,0.0,0.2970761424480889,3.0,1.0,301.0,40.0,50.0,66.0,1.0,3.0,20.0,281.0,27.0,11.0,0.6917319058065706,0.4069408208517862,0.9376001113786784,0.11967725879095528,0.6784861321731039,0.8599820135625137
4.0,0.0,575,0.0,0.0,4321.0,5595.0,0.7046835894340014,10.14319248826291,8.389575096156744,10.14319248826291,13.133802816901408,0.0,0.7046835894340014,0.0,0.29531641056599855,3.0,1.0,302.0,40.0,50.0,66.0,1.0,3.0,20.0,282.0,27.0,11.0,0.49438229083441726,0.4692444792006893,0.9514534136587536,0.0976017664431619,0.6691632649736481,0.8939250408298806
