Pricing_index,Reward,Period_index,product_1_demand,product_2_demand,resouce_1,resouce_2,constraint_0,constraint_1,constraint_2,use_price_index_1,use_price_index_2,use_price_index_3,use_infinite_price,alpha_k-1_n-1,alpha_k-1_n-2,alpha_k-2_n-1,alpha_k-2_n-2,alpha_k-3_n-1,alpha_k-3_n-2,beta_k-1_n-1,beta_k-1_n-2,beta_k-2_n-1,beta_k-2_n-2,beta_k-3_n-1,beta_k-3_n-2,theta_k-1_n-1,theta_k-1_n-2,theta_k-2_n-1,theta_k-2_n-2,theta_k-3_n-1,theta_k-3_n-2
4.0,0.0,745,0.0,0.0,2651.0,4013.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,351.0,47.0,76.0,114.0,1.0,3.0,20.0,324.0,55.0,17.0,0.8085932021916625,0.2117467407524846,0.9498629740206707,0.1587198379916144,0.506016143544012,0.8943795598497817
2.0,6.0,746,1.0,0.0,2651.0,4013.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,351.0,47.0,76.0,115.0,1.0,3.0,20.0,324.0,56.0,17.0,0.7944251365832451,0.048207940404563936,0.9367691105189729,0.12374119241704237,0.5979644883820492,0.8413561318810019
2.0,6.0,747,1.0,0.0,2637.0,4001.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,351.0,47.0,76.0,115.0,1.0,3.0,20.0,324.0,56.0,17.0,0.8080202913779527,0.3742951127593212,0.9304527463093901,0.15183429826179806,0.5841208127560475,0.8696336172972359
2.0,9.0,748,1.0,1.0,2623.0,3989.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,352.0,47.0,76.0,115.0,1.0,3.0,20.0,325.0,56.0,17.0,0.8187737315775346,0.22171869913462464,0.9624614010575934,0.12290493701086472,0.5897668343303799,0.9111410854591407
2.0,6.0,749,1.0,0.0,2598.0,3972.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,353.0,47.0,76.0,115.0,1.0,3.0,20.0,326.0,56.0,17.0,0.8637879133598196,0.10261590028467169,0.9756057422976726,0.13203182544315054,0.552624566298966,0.9258073690592753
4.0,0.0,750,0.0,0.0,2584.0,3960.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,353.0,47.0,76.0,116.0,1.0,3.0,20.0,326.0,57.0,17.0,0.932900469692227,0.06418750056080413,0.9350062597238329,0.15499893739941234,0.6068171129772297,0.8477961180912701
2.0,6.0,751,1.0,0.0,2584.0,3960.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,353.0,47.0,76.0,116.0,1.0,3.0,20.0,326.0,57.0,17.0,0.780921218759796,0.45893708417535006,0.9476510641361489,0.119682240126046,0.543699395133809,0.8989767569436938
4.0,0.0,752,0.0,0.0,2570.0,3948.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,353.0,47.0,76.0,116.0,1.0,3.0,20.0,326.0,57.0,17.0,0.7447688525829508,0.04852643280858431,0.9359571752294414,0.12870554951353436,0.5745440110820585,0.8878534005157988
2.0,6.0,753,1.0,0.0,2570.0,3948.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,353.0,47.0,76.0,116.0,1.0,3.0,20.0,326.0,57.0,17.0,0.8347504029699827,0.07892439942299652,0.954068414014555,0.11133403795551407,0.5994923550019916,0.857172252201656
2.0,6.0,754,1.0,0.0,2556.0,3936.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,354.0,48.0,76.0,116.0,1.0,3.0,20.0,326.0,57.0,17.0,0.6812257419105452,0.3039501687043001,0.9602366987546368,0.13032503663011427,0.5265153414150222,0.9021623302287426
4.0,0.0,755,0.0,0.0,2542.0,3924.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,354.0,48.0,77.0,117.0,1.0,3.0,20.0,326.0,57.0,17.0,0.8479287430673367,0.45874198129578675,0.9619033429785938,0.11819852774679535,0.5401926527958871,0.9125982963891763
4.0,0.0,756,0.0,0.0,2542.0,3924.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,354.0,48.0,77.0,117.0,1.0,3.0,20.0,326.0,57.0,17.0,0.9605967090882007,0.259909302409899,0.9384248279462416,0.10392797057180482,0.7195170020343633,0.8737376003840199
2.0,6.0,757,1.0,0.0,2542.0,3924.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,355.0,48.0,77.0,117.0,1.0,3.0,20.0,327.0,57.0,17.0,0.8899591878096998,0.1414347481845712,0.9471758994752583,0.12387706516043633,0.5161911250095534,0.8845993641833427
2.0,6.0,758,1.0,0.0,2528.0,3912.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,355.0,48.0,77.0,118.0,1.0,3.0,20.0,327.0,58.0,17.0,0.8252795084412519,0.17896526964968978,0.9311219909787551,0.11673766320732848,0.6323802856460989,0.8107547954127627
2.0,0.0,759,0.0,0.0,2514.0,3900.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,355.0,48.0,77.0,118.0,1.0,3.0,20.0,327.0,58.0,17.0,0.9885502538577824,0.47701765837042726,0.9496404875652948,0.12361086360901384,0.5819085233085464,0.8303454377153427
2.0,6.0,760,1.0,0.0,2514.0,3900.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,356.0,48.0,77.0,118.0,1.0,3.0,20.0,328.0,58.0,17.0,0.4563089779333614,0.5341404125125121,0.9474649433711301,0.11448757437967874,0.551694743724065,0.8922015189315147
4.0,0.0,761,0.0,0.0,2500.0,3888.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,356.0,48.0,78.0,119.0,1.0,3.0,20.0,328.0,58.0,17.0,0.8796760667396115,0.13475810177907904,0.9134127788841819,0.11520765733821328,0.5488349971887047,0.8376593504817397
2.0,6.0,762,1.0,0.0,2500.0,3888.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,357.0,48.0,78.0,119.0,1.0,3.0,20.0,329.0,58.0,17.0,0.9388862568088795,0.21002251292452115,0.952263531634376,0.09693634914821053,0.517443982136197,0.9075951733624075
2.0,6.0,763,1.0,0.0,2486.0,3876.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,357.0,48.0,78.0,119.0,1.0,3.0,20.0,329.0,58.0,17.0,0.8747091621985927,0.357721053859595,0.9433315605316599,0.10282319955954795,0.5677367214723646,0.9019852429923295
4.0,0.0,764,0.0,0.0,2472.0,3864.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,357.0,48.0,78.0,119.0,1.0,3.0,20.0,329.0,58.0,17.0,0.6727658013582745,0.06567752678818588,0.954181793688093,0.12023453213671428,0.5245584922716677,0.8920216629608468
4.0,0.0,765,0.0,0.0,2472.0,3864.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,357.0,48.0,79.0,120.0,1.0,3.0,20.0,329.0,58.0,17.0,0.7774609236919189,0.17942160796857187,0.9499568355361557,0.10703077852567051,0.5562392390793727,0.8847713451709327
2.0,6.0,766,1.0,0.0,2472.0,3864.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,357.0,48.0,79.0,121.0,1.0,3.0,20.0,329.0,59.0,17.0,0.8520034992041468,0.3590762362346868,0.9381129357267995,0.12410143320995674,0.5798837706591774,0.9063343300520017
4.0,0.0,767,0.0,0.0,2458.0,3852.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,357.0,48.0,80.0,122.0,1.0,3.0,20.0,329.0,59.0,17.0,0.8248429403999223,0.36393329749971876,0.9618478037951058,0.12957590340233385,0.5483213949352276,0.8414061593186314
4.0,0.0,768,0.0,0.0,2458.0,3852.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,358.0,48.0,80.0,122.0,1.0,3.0,20.0,330.0,59.0,17.0,0.8519291001126043,0.24841014155536176,0.9569836197303315,0.12872787916480757,0.6443037919799339,0.8618646246585272
4.0,0.0,769,0.0,0.0,2458.0,3852.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,358.0,48.0,80.0,122.0,1.0,3.0,21.0,331.0,59.0,17.0,0.6801629508970307,0.09237816740797977,0.9277330749523104,0.14362456066437085,0.6021651307487539,0.8514056600147517
2.0,6.0,770,1.0,0.0,2458.0,3852.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,359.0,48.0,80.0,122.0,1.0,3.0,21.0,332.0,59.0,17.0,0.982751976736157,0.88755567042536,0.9452734547282912,0.10119721149805844,0.5472950570762006,0.8343479084225651
4.0,0.0,771,0.0,0.0,2444.0,3840.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,359.0,49.0,80.0,122.0,1.0,3.0,22.0,332.0,59.0,17.0,0.9167575986733671,0.44866293359009607,0.9330315599154817,0.12530076753154964,0.550141342978144,0.8430006137052805
4.0,0.0,772,0.0,0.0,2444.0,3840.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,360.0,49.0,80.0,122.0,1.0,3.0,22.0,333.0,59.0,17.0,0.9114443744209714,0.09237420047314378,0.9417975367207158,0.12574538138454197,0.6585362668741267,0.9172803495192461
2.0,9.0,773,1.0,1.0,2444.0,3840.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,360.0,49.0,80.0,122.0,1.0,3.0,22.0,333.0,59.0,17.0,0.2559514253169869,0.16960309324007572,0.9307516516086625,0.12007908622407244,0.626893263686081,0.868910789853476
2.0,6.0,774,1.0,0.0,2419.0,3823.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,360.0,49.0,80.0,122.0,1.0,3.0,22.0,333.0,59.0,17.0,0.49242157225960287,0.05246920039874282,0.9509909221897912,0.10246331177029204,0.6005593934599504,0.9179594891810351
2.0,6.0,775,1.0,0.0,2405.0,3811.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,361.0,49.0,80.0,122.0,1.0,3.0,22.0,334.0,59.0,17.0,0.6717135112135385,0.0223471159030273,0.9457544134802236,0.1201010747155599,0.5149860706177152,0.8617974028868661
4.0,0.0,776,0.0,0.0,2391.0,3799.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,361.0,49.0,80.0,123.0,1.0,3.0,22.0,334.0,60.0,17.0,0.6993237827022282,0.5878720261610162,0.9243943409916103,0.14176568913777512,0.6047425206163592,0.8882384864055505
2.0,6.0,777,1.0,0.0,2391.0,3799.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,362.0,49.0,80.0,123.0,1.0,3.0,22.0,335.0,60.0,17.0,0.584658207103627,0.13782192491749812,0.9467266580349912,0.12701304531483193,0.5836043583031721,0.8412747844324596
2.0,6.0,778,1.0,0.0,2377.0,3787.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,363.0,49.0,80.0,123.0,1.0,3.0,22.0,336.0,60.0,17.0,0.9889262963134815,0.36266290489353814,0.9288648324405202,0.12364633878753648,0.5904541435736171,0.8618530633379652
2.0,6.0,779,1.0,0.0,2363.0,3775.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,364.0,49.0,80.0,123.0,1.0,3.0,22.0,337.0,60.0,17.0,0.5770727924234718,0.1483779760022065,0.9511461587854795,0.09418486197615211,0.6397228133688888,0.8446592294530343
2.0,6.0,780,1.0,0.0,2349.0,3763.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,364.0,49.0,80.0,123.0,1.0,3.0,22.0,337.0,60.0,17.0,0.7014212772766315,0.15105293536900802,0.9440625210177983,0.11435670520190223,0.5821668357795763,0.9056980713152982
2.0,6.0,781,1.0,0.0,2335.0,3751.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,365.0,49.0,80.0,123.0,1.0,3.0,22.0,338.0,60.0,17.0,0.8520917994646001,0.405851199493176,0.9324856173217201,0.12297627350909358,0.5264666447694057,0.9084726301143924
4.0,0.0,782,0.0,0.0,2321.0,3739.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,365.0,49.0,80.0,123.0,1.0,3.0,22.0,338.0,60.0,17.0,0.7917154504089634,0.7843213039894374,0.9234110775310218,0.10031902502624235,0.574203893877877,0.9187804628245798
2.0,9.0,783,1.0,1.0,2321.0,3739.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,365.0,49.0,80.0,124.0,1.0,3.0,22.0,338.0,61.0,17.0,0.839247611767887,0.36041032120696925,0.9546482278954227,0.10636399796947603,0.5654533401390043,0.9126568705341879
2.0,0.0,784,0.0,0.0,2296.0,3722.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,365.0,49.0,80.0,125.0,1.0,3.0,22.0,338.0,62.0,17.0,0.7729056705383364,0.9075710714421258,0.9502932514183959,0.16890357640148468,0.5477161545229603,0.8811440829755208
4.0,0.0,785,0.0,0.0,2296.0,3722.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,365.0,49.0,80.0,125.0,1.0,3.0,22.0,338.0,62.0,17.0,0.8259471436199535,0.05344665199359238,0.9222849477607492,0.114067019790861,0.5705057244404796,0.8761242804822696
4.0,0.0,786,0.0,0.0,2296.0,3722.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,366.0,49.0,80.0,125.0,1.0,3.0,22.0,339.0,62.0,17.0,0.9030152255140225,0.05778440062678565,0.9452394007596778,0.10946512936441931,0.5819572538216596,0.9031775707235716
2.0,6.0,787,1.0,0.0,2296.0,3722.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,366.0,49.0,80.0,125.0,1.0,3.0,22.0,339.0,62.0,17.0,0.6268544079203555,0.264742180297294,0.9355021093199515,0.12732370249168373,0.5600996922298435,0.8866456298156676
2.0,6.0,788,1.0,0.0,2282.0,3710.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,366.0,49.0,81.0,125.0,1.0,3.0,22.0,339.0,62.0,18.0,0.8171627889561519,0.18452966747646574,0.9557062186987298,0.1221195700146732,0.5733976732868066,0.9196052015903885
2.0,6.0,789,1.0,0.0,2268.0,3698.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,366.0,49.0,81.0,125.0,1.0,3.0,22.0,339.0,62.0,18.0,0.7140861569526725,0.10602214188311385,0.9455313909152675,0.12450646569122056,0.5233269094625951,0.8469709111923189
4.0,0.0,790,0.0,0.0,2254.0,3686.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,366.0,49.0,81.0,125.0,1.0,3.0,22.0,339.0,62.0,18.0,0.5729769851443427,0.14154015842575293,0.94018114495556,0.10991063789325908,0.6219845642786846,0.8783404238217153
2.0,9.0,791,1.0,1.0,2254.0,3686.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,367.0,49.0,81.0,125.0,1.0,3.0,22.0,340.0,62.0,18.0,0.822428976526678,0.32181033045036767,0.950881446821101,0.14656031772100858,0.5342830916248666,0.8679327767661326
4.0,0.0,792,0.0,0.0,2229.0,3669.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,367.0,49.0,81.0,125.0,1.0,3.0,22.0,340.0,62.0,18.0,0.8773993885011178,0.06467913996910443,0.9431825058984467,0.10385236694678458,0.5618732323345561,0.8529012720024173
2.0,6.0,793,1.0,0.0,2229.0,3669.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,368.0,50.0,81.0,125.0,1.0,3.0,22.0,340.0,62.0,18.0,0.8957548325504944,0.17225583854282056,0.9393178706518793,0.08391453393353483,0.5455564089820443,0.8959582866611141
4.0,0.0,794,0.0,0.0,2215.0,3657.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,368.0,50.0,82.0,126.0,1.0,3.0,22.0,340.0,62.0,18.0,0.7431727402168508,0.018032587781154037,0.9396001891234651,0.08421316686913392,0.5032326080726887,0.872008770576959
4.0,0.0,795,0.0,0.0,2215.0,3657.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,368.0,50.0,82.0,126.0,1.0,3.0,22.0,340.0,62.0,18.0,0.988861078294302,0.10491646927248234,0.9543956137037015,0.12196578124982485,0.5252275616489477,0.8445453153501548
2.0,6.0,796,1.0,0.0,2215.0,3657.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,368.0,50.0,83.0,127.0,1.0,3.0,22.0,340.0,62.0,18.0,0.5502457955214771,0.17799663271318467,0.9563932212552865,0.13222916955512432,0.5743817716484872,0.8872768476165664
4.0,0.0,797,0.0,0.0,2201.0,3645.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,368.0,50.0,83.0,127.0,1.0,3.0,22.0,340.0,62.0,18.0,0.9822622128308843,0.007282471021021122,0.94991123181926,0.1143204353585526,0.6564830484383556,0.8392102852558997
2.0,6.0,798,1.0,0.0,2201.0,3645.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,368.0,50.0,83.0,127.0,1.0,3.0,22.0,340.0,62.0,18.0,0.8704146064559161,0.6280286818038543,0.9421505256775544,0.14289867793604621,0.5092651590523085,0.8716154259161808
2.0,6.0,799,1.0,0.0,2187.0,3633.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,368.0,50.0,83.0,127.0,1.0,3.0,22.0,340.0,62.0,18.0,0.5741590396549509,0.07943170724563936,0.9474012633077078,0.10239604229089122,0.631987997702974,0.9126065950434135
2.0,6.0,800,1.0,0.0,2173.0,3621.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,369.0,50.0,83.0,127.0,1.0,3.0,22.0,341.0,62.0,18.0,0.9115215582996242,0.4574684183554181,0.9528839435278842,0.13963356921988962,0.5387192345649344,0.93182800588233
2.0,6.0,801,1.0,0.0,2159.0,3609.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,369.0,50.0,83.0,127.0,1.0,3.0,22.0,341.0,62.0,18.0,0.8676470642883971,0.40894809156965645,0.9372428241358551,0.13579894289059932,0.5817882945578133,0.8729792626610218
2.0,6.0,802,1.0,0.0,2145.0,3597.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,370.0,50.0,83.0,127.0,1.0,3.0,22.0,342.0,62.0,18.0,0.8693661254696975,0.4839779373330898,0.9520361448704044,0.13506263238582422,0.5362549530218615,0.8786405378923192
2.0,6.0,803,1.0,0.0,2131.0,3585.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,370.0,50.0,83.0,127.0,1.0,3.0,22.0,342.0,62.0,18.0,0.881746592574634,0.18220842345739027,0.9675261351612544,0.12458559296726317,0.5700171803821067,0.8462758110612891
2.0,9.0,804,1.0,1.0,2117.0,3573.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,371.0,51.0,83.0,127.0,1.0,3.0,22.0,342.0,62.0,18.0,0.800054879415336,0.11822956573478374,0.9441302088499878,0.14829310361460032,0.5508179645353781,0.8376797660000574
4.0,0.0,805,0.0,0.0,2092.0,3556.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,371.0,51.0,83.0,127.0,1.0,3.0,22.0,342.0,63.0,19.0,0.9009027737314862,0.06381954207488863,0.9150502026518472,0.11826155928297548,0.5742442162671622,0.8624359579820358
2.0,6.0,806,1.0,0.0,2092.0,3556.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,372.0,52.0,83.0,127.0,1.0,3.0,22.0,342.0,63.0,19.0,0.7396775673203616,0.5146249473318822,0.9407348609566499,0.11057623115027734,0.4841402373971551,0.8542650490690176
2.0,9.0,807,1.0,1.0,2078.0,3544.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,372.0,52.0,83.0,127.0,1.0,3.0,22.0,342.0,63.0,19.0,0.9348011411863112,0.07420988448949065,0.9450761411690632,0.12143327491582492,0.5705997315825522,0.894309991063135
4.0,0.0,808,0.0,0.0,2053.0,3527.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,372.0,52.0,83.0,127.0,1.0,3.0,22.0,342.0,63.0,19.0,0.5134330441833943,0.5092460583848907,0.931050027484722,0.12301080877982452,0.4886224289952755,0.888369205418285
2.0,6.0,809,1.0,0.0,2053.0,3527.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,372.0,52.0,84.0,128.0,1.0,3.0,22.0,342.0,63.0,19.0,0.7220181313234245,0.18035747169306318,0.9391105309709298,0.12582414266201303,0.6302405849340857,0.9024428268620699
2.0,9.0,810,1.0,1.0,2039.0,3515.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,373.0,52.0,84.0,128.0,1.0,3.0,22.0,343.0,63.0,19.0,0.7093882813410207,0.3509603977580325,0.9522518588413275,0.1280437151519488,0.6246886138402009,0.8650296903233009
2.0,6.0,811,1.0,0.0,2014.0,3498.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,374.0,52.0,84.0,128.0,1.0,3.0,22.0,344.0,63.0,19.0,0.7387671889282077,0.11090830881341747,0.9410276453578454,0.14086230553797396,0.571680346064218,0.8427962694858939
2.0,6.0,812,1.0,0.0,2000.0,3486.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,375.0,52.0,84.0,128.0,1.0,3.0,22.0,345.0,63.0,19.0,0.8478476120107049,0.12696587793970332,0.9444660290788126,0.14553239066893386,0.6043428232828546,0.8404865376882911
2.0,6.0,813,1.0,0.0,1986.0,3474.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,375.0,52.0,84.0,128.0,1.0,3.0,22.0,345.0,63.0,19.0,0.8511575820340174,0.12304052982792436,0.9593671117472633,0.13225784444906724,0.5940020061971938,0.8582393469715051
2.0,6.0,814,1.0,0.0,1972.0,3462.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,375.0,52.0,84.0,128.0,1.0,3.0,22.0,345.0,63.0,19.0,0.823673338018328,0.01971161249199252,0.9493233717883134,0.15025514504950999,0.5445884340447253,0.8951555774276202
2.0,6.0,815,1.0,0.0,1958.0,3450.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,375.0,52.0,84.0,128.0,1.0,3.0,22.0,345.0,63.0,19.0,0.9463786665671742,0.6134631092981961,0.9455618986991645,0.12264146827493085,0.5831473200680617,0.900863379321568
4.0,0.0,816,0.0,0.0,1944.0,3438.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,376.0,52.0,84.0,128.0,1.0,3.0,22.0,346.0,63.0,19.0,0.8486082728736709,0.41808125283871694,0.9497210230071242,0.1567532333707853,0.5407331707267735,0.8460075271405084
4.0,0.0,817,0.0,0.0,1944.0,3438.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,376.0,52.0,84.0,128.0,1.0,3.0,22.0,346.0,63.0,19.0,0.902975084787945,0.2949521340187705,0.9173156297265833,0.14641107349568686,0.5098498642690682,0.9210737122630821
4.0,0.0,818,0.0,0.0,1944.0,3438.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,376.0,52.0,85.0,129.0,1.0,3.0,22.0,346.0,63.0,19.0,0.4010288130866773,0.1994155855564022,0.9546617903925281,0.10465559395327256,0.5859776693328739,0.8787521582073567
2.0,6.0,819,1.0,0.0,1944.0,3438.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,377.0,52.0,85.0,129.0,1.0,3.0,22.0,347.0,63.0,19.0,0.45401109481032476,0.24285216108958568,0.924435255868358,0.14087736302071935,0.6440935434608545,0.888789751024712
2.0,6.0,820,1.0,0.0,1930.0,3426.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,377.0,52.0,85.0,129.0,1.0,3.0,22.0,347.0,63.0,19.0,0.8199898900897868,0.5016855927554394,0.9533442963173949,0.14686516833940624,0.5768509620266757,0.8782116090668242
2.0,6.0,821,1.0,0.0,1916.0,3414.0,0.7077377425529019,10.393,8.486969708395835,0.0,0.7077377425529019,0.0,0.2922622574470981,3.0,1.0,378.0,52.0,85.0,129.0,1.0,3.0,22.0,348.0,63.0,19.0,0.9338835475130554,0.18720970239557047,0.9432915469709972,0.1538200333841911,0.5451210883991129,0.9085454571645015
